X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
25.0,35.0,25.600000024,34.751860663,0.600000024,-0.248139337,0.0237165261,-0.00711494684,0.0
25.0,30.0,25.600000024,29.78730914,0.600000024,-0.21269086,0.0237165261,-0.00711494684,0.0
25.0,25.0,25.600000024,24.822757617,0.600000024,-0.177242383,0.0237165261,-0.00711494684,0.0
25.0,20.0,25.600000024,19.858206093,0.600000024,-0.141793907,0.0237165261,-0.00711494684,0.0
25.0,15.0,25.600000024,14.89365457,0.600000024,-0.10634543,0.0237165261,-0.00711494684,0.0
25.0,10.0,25.600000024,9.9291030467,0.600000024,-0.0708969533,0.0237165261,-0.00711494684,0.0
25.0,5.0,25.600000024,4.9645515233,0.600000024,-0.0354484767,0.0237165261,-0.00711494684,0.0
25.0,0.0,25.600000024,-3.5208714499999996e-17,0.600000024,-3.5208714499999996e-17,0.0237165261,-0.00711494684,0.0
30.0,50.0,30.720000029,49.645515233,0.720000029,-0.354484767,0.0237165261,-0.00711494684,0.0
30.0,45.0,30.720000029,44.680963695,0.720000029,-0.319036305,0.0237165261,-0.00711494684,0.0
30.0,40.0,30.720000029,39.716412187,0.720000029,-0.283587813,0.0237165261,-0.00711494684,0.0
30.0,35.0,30.720000029,34.751860663,0.720000029,-0.248139337,0.0237165261,-0.00711494684,0.0
30.0,30.0,30.720000029,29.78730914,0.720000029,-0.21269086,0.0237165261,-0.00711494684,0.0
30.0,25.0,30.720000029,24.822757617,0.720000029,-0.177242383,0.0237165261,-0.00711494684,0.0
30.0,20.0,30.720000029,19.858206093,0.720000029,-0.141793907,0.0237165261,-0.00711494684,0.0
30.0,15.0,30.720000029,14.89365457,0.720000029,-0.10634543,0.0237165261,-0.00711494684,0.0
30.0,10.0,30.720000029,9.9291030467,0.720000029,-0.0708969533,0.0237165261,-0.00711494684,0.0
30.0,5.0,30.720000029,4.9645515233,0.720000029,-0.0354484767,0.0237165261,-0.00711494684,0.0
30.0,0.0,30.720000029,7.45527546e-20,0.720000029,7.45527546e-20,0.0237165261,-0.00711494684,0.0
35.0,50.0,35.839999974,49.645515233,0.839999974,-0.354484767,0.0237165261,-0.00711494684,0.0
35.0,45.0,35.839999974,44.680963695,0.839999974,-0.319036305,0.0237165261,-0.00711494684,0.0
35.0,40.0,35.839999974,39.716412187,0.839999974,-0.283587813,0.0237165261,-0.00711494684,0.0
35.0,35.0,35.839999974,34.751860663,0.839999974,-0.248139337,0.0237165261,-0.00711494684,0.0
35.0,30.0,35.839999974,29.78730914,0.839999974,-0.21269086,0.0237165261,-0.00711494684,0.0
35.0,25.0,35.839999974,24.822757617,0.839999974,-0.177242383,0.0237165261,-0.00711494684,0.0
35.0,20.0,35.839999974,19.858206093,0.839999974,-0.141793907,0.0237165261,-0.00711494684,0.0
35.0,15.0,35.839999974,14.89365457,0.839999974,-0.10634543,0.0237165261,-0.00711494684,0.0
35.0,10.0,35.839999974,9.9291030467,0.839999974,-0.0708969533,0.0237165261,-0.00711494684,0.0
35.0,5.0,35.839999974,4.9645515233,0.839999974,-0.0354484767,0.0237165261,-0.00711494684,0.0
35.0,0.0,35.839999974,-1.7717566799999997e-17,0.839999974,-1.7717566799999997e-17,0.0237165261,-0.00711494684,0.0
40.0,50.0,40.959999979,49.645515233,0.959999979,-0.354484767,0.0237165261,-0.00711494684,0.0
40.0,45.0,40.959999979,44.680963695,0.959999979,-0.319036305,0.0237165261,-0.00711494684,0.0
40.0,40.0,40.959999979,39.716412187,0.959999979,-0.283587813,0.0237165261,-0.00711494684,0.0
40.0,35.0,40.959999979,34.751860663,0.959999979,-0.248139337,0.0237165261,-0.00711494684,0.0
40.0,30.0,40.959999979,29.78730914,0.959999979,-0.21269086,0.0237165261,-0.00711494684,0.0
40.0,25.0,40.959999979,24.822757617,0.959999979,-0.177242383,0.0237165261,-0.00711494684,0.0
40.0,20.0,40.959999979,19.858206093,0.959999979,-0.141793907,0.0237165261,-0.00711494684,0.0
40.0,15.0,40.959999979,14.89365457,0.959999979,-0.10634543,0.0237165261,-0.00711494684,0.0
40.0,10.0,40.959999979,9.9291030467,0.959999979,-0.0708969533,0.0237165261,-0.00711494684,0.0
40.0,5.0,40.959999979,4.9645515233,0.959999979,-0.0354484767,0.0237165261,-0.00711494684,0.0
40.0,0.0,40.959999979,-8.68576833e-17,0.959999979,-8.68576833e-17,0.0237165261,-0.00711494684,0.0
45.0,50.0,46.08000004,49.645515233,1.08000004,-0.354484767,0.0237165261,-0.00711494684,0.0
45.0,45.0,46.08000004,44.680963695,1.08000004,-0.319036305,0.0237165261,-0.00711494684,0.0
45.0,40.0,46.08000004,39.716412187,1.08000004,-0.283587813,0.0237165261,-0.00711494684,0.0
45.0,35.0,46.08000004,34.751860663,1.08000004,-0.248139337,0.0237165261,-0.00711494684,0.0
45.0,30.0,46.08000004,29.78730914,1.08000004,-0.21269086,0.0237165261,-0.00711494684,0.0
45.0,25.0,46.08000004,24.822757617,1.08000004,-0.177242383,0.0237165261,-0.00711494684,0.0
45.0,20.0,46.08000004,19.858206093,1.08000004,-0.141793907,0.0237165261,-0.00711494684,0.0
45.0,15.0,46.08000004,14.89365457,1.08000004,-0.10634543,0.0237165261,-0.00711494684,0.0
45.0,10.0,46.08000004,9.9291030467,1.08000004,-0.0708969533,0.0237165261,-0.00711494684,0.0
45.0,5.0,46.08000004,4.9645515233,1.08000004,-0.0354484767,0.0237165261,-0.00711494684,0.0
45.0,0.0,46.08000004,-1.9071148599999998e-17,1.08000004,-1.9071148599999998e-17,0.0237165261,-0.00711494684,0.0
50.0,50.0,51.20000005,49.645515233,1.20000005,-0.354484767,0.0237165261,-0.00711494684,0.0
50.0,45.0,51.20000005,44.680963695,1.20000005,-0.319036305,0.0237165261,-0.00711494684,0.0
50.0,40.0,51.20000005,39.716412187,1.20000005,-0.283587813,0.0237165261,-0.00711494684,0.0
50.0,35.0,51.20000005,34.751860663,1.20000005,-0.248139337,0.0237165261,-0.00711494684,0.0
50.0,30.0,51.20000005,29.78730914,1.20000005,-0.21269086,0.0237165261,-0.00711494684,0.0
50.0,25.0,51.20000005,24.822757617,1.20000005,-0.177242383,0.0237165261,-0.00711494684,0.0
50.0,20.0,51.20000005,19.858206093,1.20000005,-0.141793907,0.0237165261,-0.00711494684,0.0
50.0,15.0,51.20000005,14.89365457,1.20000005,-0.10634543,0.0237165261,-0.00711494684,0.0
50.0,10.0,51.20000005,9.9291030467,1.20000005,-0.0708969533,0.0237165261,-0.00711494684,0.0
50.0,5.0,51.20000005,4.9645515233,1.20000005,-0.0354484767,0.0237165261,-0.00711494684,0.0
50.0,0.0,51.20000005,7.11402127e-18,1.20000005,7.11402127e-18,0.0237165261,-0.00711494684,0.0
