X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
25.0,0.0,26.0,-3.6328723599999996e-17,1.0,-3.6328723599999996e-17,0.0392207131,-0.0117661636,0.0
30.0,50.0,31.20000005,49.415139377,1.20000005,-0.584860623,0.0392207131,-0.0117661636,0.0
30.0,45.0,31.20000005,44.473625422,1.20000005,-0.526374578,0.0392207131,-0.0117661636,0.0
30.0,40.0,31.20000005,39.532111466,1.20000005,-0.467888534,0.0392207131,-0.0117661636,0.0
30.0,35.0,31.20000005,34.59059754,1.20000005,-0.40940246,0.0392207131,-0.0117661636,0.0
30.0,30.0,31.20000005,29.649083614,1.20000005,-0.350916386,0.0392207131,-0.0117661636,0.0
30.0,25.0,31.20000005,24.707569689,1.20000005,-0.292430311,0.0392207131,-0.0117661636,0.0
30.0,20.0,31.20000005,19.766055733,1.20000005,-0.233944267,0.0392207131,-0.0117661636,0.0
30.0,15.0,31.20000005,14.824541807,1.20000005,-0.175458193,0.0392207131,-0.0117661636,0.0
30.0,10.0,31.20000005,9.883027866,1.20000005,-0.116972134,0.0392207131,-0.0117661636,0.0
30.0,5.0,31.20000005,4.9415139332,1.20000005,-0.0584860668,0.0392207131,-0.0117661636,0.0
30.0,0.0,31.20000005,-2.87865074e-17,1.20000005,-2.87865074e-17,0.0392207131,-0.0117661636,0.0
35.0,50.0,36.39999998,49.415139377,1.39999998,-0.584860623,0.0392207131,-0.0117661636,0.0
35.0,45.0,36.39999998,44.473625422,1.39999998,-0.526374578,0.0392207131,-0.0117661636,0.0
35.0,40.0,36.39999998,39.532111466,1.39999998,-0.467888534,0.0392207131,-0.0117661636,0.0
35.0,35.0,36.39999998,34.59059754,1.39999998,-0.40940246,0.0392207131,-0.0117661636,0.0
35.0,30.0,36.39999998,29.649083614,1.39999998,-0.350916386,0.0392207131,-0.0117661636,0.0
35.0,25.0,36.39999998,24.707569689,1.39999998,-0.292430311,0.0392207131,-0.0117661636,0.0
35.0,20.0,36.39999998,19.766055733,1.39999998,-0.233944267,0.0392207131,-0.0117661636,0.0
35.0,15.0,36.39999998,14.824541807,1.39999998,-0.175458193,0.0392207131,-0.0117661636,0.0
35.0,10.0,36.39999998,9.883027866,1.39999998,-0.116972134,0.0392207131,-0.0117661636,0.0
35.0,5.0,36.39999998,4.9415139332,1.39999998,-0.0584860668,0.0392207131,-0.0117661636,0.0
35.0,0.0,36.39999998,2.8198176799999995e-17,1.39999998,2.8198176799999995e-17,0.0392207131,-0.0117661636,0.0
40.0,50.0,41.60000002,49.415139377,1.60000002,-0.584860623,0.0392207131,-0.0117661636,0.0
40.0,45.0,41.60000002,44.473625422,1.60000002,-0.526374578,0.0392207131,-0.0117661636,0.0
40.0,40.0,41.60000002,39.532111466,1.60000002,-0.467888534,0.0392207131,-0.0117661636,0.0
40.0,35.0,41.60000002,34.59059754,1.60000002,-0.40940246,0.0392207131,-0.0117661636,0.0
40.0,30.0,41.60000002,29.649083614,1.60000002,-0.350916386,0.0392207131,-0.0117661636,0.0
40.0,25.0,41.60000002,24.707569689,1.60000002,-0.292430311,0.0392207131,-0.0117661636,0.0
40.0,20.0,41.60000002,19.766055733,1.60000002,-0.233944267,0.0392207131,-0.0117661636,0.0
40.0,15.0,41.60000002,14.824541807,1.60000002,-0.175458193,0.0392207131,-0.0117661636,0.0
40.0,10.0,41.60000002,9.883027866,1.60000002,-0.116972134,0.0392207131,-0.0117661636,0.0
40.0,5.0,41.60000002,4.9415139332,1.60000002,-0.0584860668,0.0392207131,-0.0117661636,0.0
40.0,0.0,41.60000002,-2.90844872e-18,1.60000002,-2.90844872e-18,0.0392207131,-0.0117661636,0.0
45.0,50.0,46.79999995,49.415139377,1.79999995,-0.584860623,0.0392207131,-0.0117661636,0.0
45.0,45.0,46.79999995,44.473625422,1.79999995,-0.526374578,0.0392207131,-0.0117661636,0.0
45.0,40.0,46.79999995,39.532111466,1.79999995,-0.467888534,0.0392207131,-0.0117661636,0.0
45.0,35.0,46.79999995,34.59059754,1.79999995,-0.40940246,0.0392207131,-0.0117661636,0.0
45.0,30.0,46.79999995,29.649083614,1.79999995,-0.350916386,0.0392207131,-0.0117661636,0.0
45.0,25.0,46.79999995,24.707569689,1.79999995,-0.292430311,0.0392207131,-0.0117661636,0.0
45.0,20.0,46.79999995,19.766055733,1.79999995,-0.233944267,0.0392207131,-0.0117661636,0.0
45.0,15.0,46.79999995,14.824541807,1.79999995,-0.175458193,0.0392207131,-0.0117661636,0.0
45.0,10.0,46.79999995,9.883027866,1.79999995,-0.116972134,0.0392207131,-0.0117661636,0.0
45.0,5.0,46.79999995,4.9415139332,1.79999995,-0.0584860668,0.0392207131,-0.0117661636,0.0
45.0,0.0,46.79999995,8.91398366e-18,1.79999995,8.91398366e-18,0.0392207131,-0.0117661636,0.0
50.0,50.0,52.0,49.415139377,2.0,-0.584860623,0.0392207131,-0.0117661636,0.0
50.0,45.0,52.0,44.473625422,2.0,-0.526374578,0.0392207131,-0.0117661636,0.0
50.0,40.0,52.0,39.532111466,2.0,-0.467888534,0.0392207131,-0.0117661636,0.0
50.0,35.0,52.0,34.59059754,2.0,-0.40940246,0.0392207131,-0.0117661636,0.0
50.0,30.0,52.0,29.649083614,2.0,-0.350916386,0.0392207131,-0.0117661636,0.0
50.0,25.0,52.0,24.707569689,2.0,-0.292430311,0.0392207131,-0.0117661636,0.0
50.0,20.0,52.0,19.766055733,2.0,-0.233944267,0.0392207131,-0.0117661636,0.0
50.0,15.0,52.0,14.824541807,2.0,-0.175458193,0.0392207131,-0.0117661636,0.0
50.0,10.0,52.0,9.883027866,2.0,-0.116972134,0.0392207131,-0.0117661636,0.0
50.0,5.0,52.0,4.9415139332,2.0,-0.0584860668,0.0392207131,-0.0117661636,0.0
50.0,0.0,52.0,4.93901901e-17,2.0,4.93901901e-17,0.0392207131,-0.0117661636,0.0
