X (original),Y (original),X (deformed),Y (deformed),U1,U2,E11,E22,E12
40.0,0.0,40.639999986,2.83599833e-17,0.639999986,2.83599833e-17,0.0158733483,-0.00476200134,0.0
45.0,50.0,45.720000029,49.762465954,0.720000029,-0.237534046,0.0158733483,-0.00476200134,0.0
45.0,45.0,45.720000029,44.786219358,0.720000029,-0.213780642,0.0158733483,-0.00476200134,0.0
45.0,40.0,45.720000029,39.809972763,0.720000029,-0.190027237,0.0158733483,-0.00476200134,0.0
45.0,35.0,45.720000029,34.833726168,0.720000029,-0.166273832,0.0158733483,-0.00476200134,0.0
45.0,30.0,45.720000029,29.857479572,0.720000029,-0.142520428,0.0158733483,-0.00476200134,0.0
45.0,25.0,45.720000029,24.881232977,0.720000029,-0.118767023,0.0158733483,-0.00476200134,0.0
45.0,20.0,45.720000029,19.9049863815,0.720000029,-0.0950136185,0.0158733483,-0.00476200134,0.0
45.0,15.0,45.720000029,14.9287397861,0.720000029,-0.0712602139,0.0158733483,-0.00476200134,0.0
45.0,10.0,45.720000029,9.9524931908,0.720000029,-0.0475068092,0.0158733483,-0.00476200134,0.0
45.0,5.0,45.720000029,4.9762465954,0.720000029,-0.0237534046,0.0158733483,-0.00476200134,0.0
45.0,0.0,45.720000029,2.06858619e-18,0.720000029,2.06858619e-18,0.0158733483,-0.00476200134,0.0
50.0,50.0,50.800000012,49.762465954,0.800000012,-0.237534046,0.0158733483,-0.00476200134,0.0
50.0,45.0,50.800000012,44.786219358,0.800000012,-0.213780642,0.0158733483,-0.00476200134,0.0
50.0,40.0,50.800000012,39.809972763,0.800000012,-0.190027237,0.0158733483,-0.00476200134,0.0
50.0,35.0,50.800000012,34.833726168,0.800000012,-0.166273832,0.0158733483,-0.00476200134,0.0
50.0,30.0,50.800000012,29.857479572,0.800000012,-0.142520428,0.0158733483,-0.00476200134,0.0
50.0,25.0,50.800000012,24.881232977,0.800000012,-0.118767023,0.0158733483,-0.00476200134,0.0
50.0,20.0,50.800000012,19.9049863815,0.800000012,-0.0950136185,0.0158733483,-0.00476200134,0.0
50.0,15.0,50.800000012,14.9287397861,0.800000012,-0.0712602139,0.0158733483,-0.00476200134,0.0
50.0,10.0,50.800000012,9.9524931908,0.800000012,-0.0475068092,0.0158733483,-0.00476200134,0.0
50.0,5.0,50.800000012,4.9762465954,0.800000012,-0.0237534046,0.0158733483,-0.00476200134,0.0
50.0,0.0,50.800000012,2.11331019e-18,0.800000012,2.11331019e-18,0.0158733483,-0.00476200134,0.0
